swr,theta,r0,x0,r1,x1,region,parallel,series,Region G 1,Region T 1,Region G -1,Region T -1,Region G 2,Region T 2,Region G -2,Region T -2,Region G 5,Region T 5,Region G -5,Region T -5,Region G 10,Region T 10,Region G -1,Region T -1,Region G 15,Region T 15,Region G -15,Region T -15,Region G 20,Region T 20,Region G -20,Region T -20,Region G 25,Region T 25,Region G -25,Region T -25,
6.0,27,2.88,2.91,1.00,-2.20,1,-1.82,2.20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,28,2.77,2.90,1.00,-2.19,1,-1.79,2.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,29,2.67,2.89,1.00,-2.19,1,-1.77,2.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,30,2.57,2.87,1.00,-2.19,1,-1.75,2.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,31,2.48,2.85,1.00,-2.18,1,-1.73,2.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,32,2.39,2.83,1.00,-2.18,1,-1.71,2.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,33,2.30,2.81,1.00,-2.18,1,-1.69,2.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,34,2.22,2.79,1.00,-2.17,1,-1.67,2.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,35,2.14,2.76,1.00,-2.17,1,-1.65,2.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,36,2.06,2.73,1.00,-2.16,1,-1.63,2.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,37,1.99,2.70,1.00,-2.16,1,-1.61,2.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,38,1.92,2.68,1.00,-2.16,1,-1.59,2.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,39,1.86,2.65,1.00,-2.15,1,-1.57,2.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,40,1.79,2.62,1.00,-2.15,1,-1.56,2.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,41,1.73,2.59,1.00,-2.14,1,-1.54,2.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,42,1.68,2.55,1.00,-2.14,1,-1.52,2.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,43,1.62,2.52,1.00,-2.13,1,-1.50,2.13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,44,1.57,2.49,1.00,-2.13,1,-1.49,2.13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,45,1.52,2.46,1.00,-2.12,1,-1.47,2.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,46,1.47,2.43,1.00,-2.12,1,-1.46,2.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,47,1.43,2.40,1.00,-2.11,1,-1.44,2.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,48,1.38,2.37,1.00,-2.11,1,-1.42,2.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,49,1.34,2.34,1.00,-2.10,1,-1.41,2.10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,50,1.30,2.31,1.00,-2.10,1,-1.39,2.10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,51,1.26,2.28,1.00,-2.09,1,-1.38,2.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,52,1.22,2.25,1.00,-2.09,1,-1.36,2.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,53,1.19,2.22,1.00,-2.08,1,-1.35,2.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,54,1.16,2.19,1.00,-2.07,1,-1.34,2.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,55,1.12,2.16,1.00,-2.07,1,-1.32,2.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,56,1.09,2.13,1.00,-2.06,1,-1.31,2.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,57,1.06,2.10,1.00,-2.06,1,-1.29,2.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,58,1.03,2.07,1.00,-2.05,1,-1.28,2.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,59,1.01,2.05,1.00,-2.04,1,-1.27,2.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,60,0.98,2.02,1.00,-2.04,1,-1.26,2.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,61,0.95,1.99,1.00,-2.03,1,-1.24,2.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,62,0.93,1.97,1.00,-2.02,1,-1.23,2.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,63,0.91,1.94,1.00,-2.02,1,-1.22,2.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,64,0.88,1.92,1.00,-2.01,1,-1.21,2.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,65,0.86,1.89,1.00,-2.00,1,-1.19,2.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,66,0.84,1.87,1.00,-1.99,1,-1.18,1.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,67,0.82,1.84,1.00,-1.99,1,-1.17,1.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,68,0.80,1.82,1.00,-1.98,1,-1.16,1.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,69,0.78,1.79,1.00,-1.97,1,-1.15,1.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,70,0.76,1.77,1.00,-1.96,1,-1.14,1.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,71,0.75,1.75,1.00,-1.96,1,-1.12,1.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,72,0.73,1.72,1.00,-1.95,1,-1.11,1.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,73,0.71,1.70,1.00,-1.94,1,-1.10,1.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,74,0.70,1.68,1.00,-1.93,1,-1.09,1.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,75,0.68,1.66,1.00,-1.92,1,-1.08,1.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,76,0.67,1.64,1.00,-1.92,1,-1.07,1.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,77,0.65,1.62,1.00,-1.91,1,-1.06,1.91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,78,0.64,1.59,1.00,-1.90,1,-1.05,1.90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,79,0.63,1.57,1.00,-1.89,1,-1.04,1.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,80,0.62,1.55,1.00,-1.88,1,-1.03,1.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,81,0.60,1.53,1.00,-1.87,1,-1.02,1.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,82,0.59,1.52,1.00,-1.86,1,-1.01,1.86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,83,0.58,1.50,1.00,-1.86,1,-1.00,1.86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,84,0.57,1.48,1.00,-1.85,1,-0.99,1.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,85,0.56,1.46,1.00,-1.84,1,-0.98,1.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,86,0.55,1.44,1.00,-1.83,1,-0.97,1.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,87,0.54,1.42,1.00,-1.82,1,-0.96,1.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,88,0.53,1.40,1.00,-1.81,1,-0.95,1.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,89,0.52,1.39,1.00,-1.80,1,-0.95,1.80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,90,0.51,1.37,1.00,-1.79,1,-0.94,1.79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,91,0.50,1.35,1.00,-1.78,1,-0.93,1.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,92,0.49,1.34,1.00,-1.77,1,-0.92,1.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,93,0.48,1.32,1.00,-1.76,1,-0.91,1.76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,94,0.47,1.30,1.00,-1.75,1,-0.90,1.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,95,0.47,1.29,1.00,-1.74,1,-0.89,1.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,96,0.46,1.27,1.00,-1.73,1,-0.89,1.73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,97,0.45,1.26,1.00,-1.72,1,-0.88,1.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,98,0.44,1.24,1.00,-1.71,1,-0.87,1.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,99,0.44,1.22,1.00,-1.70,1,-0.86,1.70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,100,0.43,1.21,1.00,-1.68,1,-0.85,1.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,101,0.42,1.20,1.00,-1.67,1,-0.84,1.67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,102,0.42,1.18,1.00,-1.66,1,-0.84,1.66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,103,0.41,1.17,1.00,-1.65,1,-0.83,1.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,104,0.40,1.15,1.00,-1.64,1,-0.82,1.64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,105,0.40,1.14,1.00,-1.63,1,-0.81,1.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,106,0.39,1.12,1.00,-1.62,1,-0.81,1.62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,107,0.39,1.11,1.00,-1.61,1,-0.80,1.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,108,0.38,1.10,1.00,-1.59,1,-0.79,1.59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
6.0,109,0.38,1.08,1.00,-1.58,1,-0.78,1.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,
6.0,110,0.37,1.07,1.00,-1.57,1,-0.78,1.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,
6.0,111,0.36,1.06,1.00,-1.56,1,-0.77,1.56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,
6.0,112,0.36,1.04,1.00,-1.55,1,-0.76,1.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,
6.0,113,0.36,1.03,1.00,-1.53,1,-0.75,1.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,
6.0,114,0.35,1.02,1.00,-1.52,1,-0.75,1.52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,
6.0,115,0.35,1.01,1.00,-1.51,1,-0.74,1.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,
6.0,116,0.34,0.99,1.00,-1.50,1,-0.73,1.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,
6.0,117,0.34,0.98,1.00,-1.48,1,-0.73,1.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,
6.0,118,0.33,0.97,1.00,-1.47,1,-0.72,1.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,
6.0,119,0.33,0.96,1.00,-1.46,1,-0.71,1.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,
6.0,120,0.32,0.95,1.00,-1.44,1,-0.71,1.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,
6.0,121,0.32,0.93,1.00,-1.43,1,-0.70,1.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,
6.0,122,0.32,0.92,1.00,-1.42,1,-0.69,1.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,
6.0,123,0.31,0.91,1.00,-1.40,1,-0.69,1.40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,
6.0,124,0.31,0.90,1.00,-1.39,1,-0.68,1.39,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,
6.0,125,0.31,0.89,1.00,-1.38,1,-0.67,1.38,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,
6.0,126,0.30,0.88,1.00,-1.36,1,-0.67,1.36,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,
6.0,127,0.30,0.87,1.00,-1.35,1,-0.66,1.35,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,
6.0,128,0.30,0.86,1.00,-1.33,1,-0.66,1.33,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,129,0.29,0.85,1.00,-1.32,1,-0.65,1.32,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,130,0.29,0.83,1.00,-1.30,1,-0.64,1.30,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,131,0.29,0.82,1.00,-1.29,1,-0.64,1.29,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,132,0.28,0.81,1.00,-1.28,1,-0.63,1.28,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,133,0.28,0.80,1.00,-1.26,1,-0.63,1.26,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,134,0.28,0.79,1.00,-1.25,1,-0.62,1.25,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,135,0.27,0.78,1.00,-1.23,1,-0.61,1.23,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,136,0.27,0.77,1.00,-1.22,1,-0.61,1.22,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,137,0.27,0.76,1.00,-1.20,1,-0.60,1.20,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,138,0.27,0.75,1.00,-1.18,1,-0.60,1.18,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,139,0.26,0.74,1.00,-1.17,1,-0.59,1.17,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,140,0.26,0.73,1.00,-1.15,1,-0.59,1.15,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,141,0.26,0.72,1.00,-1.14,1,-0.58,1.14,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,142,0.26,0.71,1.00,-1.12,1,-0.58,1.12,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,143,0.25,0.71,1.00,-1.10,1,-0.57,1.10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,144,0.25,0.70,1.00,-1.09,1,-0.57,1.09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,145,0.25,0.69,1.00,-1.07,1,-0.56,1.07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,
6.0,146,0.25,0.68,1.00,-1.05,1,-0.55,1.05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,
6.0,147,0.24,0.67,1.00,-1.04,1,-0.55,1.04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,
6.0,148,0.24,0.66,1.00,-1.02,1,-0.54,1.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,
6.0,149,0.24,0.65,1.00,-1.00,1,-0.54,1.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,
6.0,150,0.24,0.64,1.00,-0.98,1,-0.53,0.98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,
6.0,151,0.24,0.63,1.00,-0.97,1,-0.53,0.97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,
6.0,152,0.23,0.62,1.00,-0.95,1,-0.53,0.95,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,
6.0,153,0.23,0.62,1.00,-0.93,1,-0.52,0.93,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,
6.0,154,0.23,0.61,1.00,-0.91,1,-0.52,0.91,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,
6.0,155,0.23,0.60,1.00,-0.89,1,-0.51,0.89,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,
6.0,156,0.23,0.59,1.00,-0.87,1,-0.51,0.87,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,
6.0,157,0.23,0.58,1.00,-0.85,1,-0.50,0.85,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,
6.0,158,0.22,0.57,1.00,-0.83,1,-0.50,0.83,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,
6.0,159,0.22,0.56,1.00,-0.81,1,-0.49,0.81,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,
6.0,160,0.22,0.56,1.00,-0.79,1,-0.49,0.79,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,161,0.22,0.55,1.00,-0.77,1,-0.49,0.77,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,162,0.22,0.54,1.00,-0.75,1,-0.48,0.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,163,0.22,0.53,1.00,-0.73,1,-0.48,0.73,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,164,0.21,0.52,1.00,-0.70,1,-0.47,0.70,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,165,0.21,0.52,1.00,-0.68,1,-0.47,0.68,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,166,0.21,0.51,1.00,-0.66,1,-0.47,0.66,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,167,0.21,0.50,1.00,-0.63,1,-0.46,0.63,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,168,0.21,0.49,1.00,-0.61,1,-0.46,0.61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,169,0.21,0.48,1.00,-0.58,1,-0.46,0.58,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
6.0,170,0.21,0.48,1.00,-0.55,1,-0.46,0.55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
6.0,171,0.20,0.47,1.00,-0.53,1,-0.45,0.53,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
6.0,172,0.20,0.46,1.00,-0.50,1,-0.45,0.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
6.0,173,0.20,0.45,1.00,-0.47,1,-0.45,0.47,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
6.0,174,0.20,0.45,1.00,-0.43,1,-0.45,0.43,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
6.0,175,0.20,0.44,1.00,-0.40,1,-0.45,0.40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
6.0,176,0.20,0.43,1.00,-0.36,1,-0.45,0.36,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
6.0,177,0.20,0.42,1.00,-0.32,1,-0.45,0.32,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
